CustomerID,FirstName,LastName,Email,Phone,Address,City,State,Country,ZipCode,Gender,Age,JoinDate,LastPurchaseDate,TotalSpent,LoyaltyPoints,PurchaseFrequency,CustomerSegment,PreferredPaymentMethod,MaritalStatus,Education,Occupation,Hobbies,AccountCreationDate,AccountStatus,LastUpdated,Notes,ReferrerID,PromotionalEmails,FeedbackRating
Cust_6989,Amanda,Henderson,christine.davis@gmail.com,(357)869-7455x367,"084 Wanda Land Apt. 423 South Troytown, SC 97997",Ariasbury,New Jersey,Iceland,18787,,,,,3318.13,446.0,,Gold,,Divorced,,Teacher,,,,2024-08-26,,Cust_4124,True,
Cust_6990,Shawn,Kramer,robert.smith@gmail.com,(391)746-6262,"20410 Debra Ville Fullerbury, WV 45427",East Christopherport,Montana,United Arab Emirates,50599,Female,,2024-08-06,,8404.79,343.0,7.0,Platinum,Debit Card,Single,High School,Engineer,Traveling,,,2024-09-27,Produce method.,,False,3.1
Cust_6991,Sarah,Hudson,lisa.velasquez@gmail.com,(905)877-9115x2461,"0307 Taylor Locks Apt. 862 Tammybury, FM 72258",Reneeland,Louisiana,Israel,49586,Male,62.0,,,3507.1,162.0,3.0,,PayPal,Divorced,High School,Teacher,,,Inactive,2024-05-08,Case possible.,,False,2.7
Cust_6992,Vanessa,Dean,toni.gallagher@None,+1-463-644-1139x1178,"277 Lisa Prairie Port Jon, MN 81981",Lake Ronaldview,Delaware,Belize,,,41.0,2024-02-23,,2011.69,57.0,3.0,Platinum,Debit Card,,,,Music,2024-08-16,Active,2024-05-15,,,True,2.0
Cust_6993,Larry,Short,isaiah.nelson@None,+1-357-223-5536x02315,"037 Davis Freeway New Cynthiaton, SD 24278",Rebeccaburgh,California,North Macedonia,,,,,2024-04-30,5784.87,,,Gold,PayPal,Single,Master,,,,,2024-07-26,Financial federal.,,False,
Cust_6994,Elizabeth,Payne,diana.clark@gmail.com,001-574-631-9348x391,Unit 6047 Box 7309 DPO AP 39219,Crystalchester,Florida,Peru,48624,Female,,,,7830.53,345.0,4.0,Silver,PayPal,Married,,Other,Music,2024-03-28,,2024-09-03,,Cust_5727,False,
Cust_6995,Robert,Brown,joshua.newman@None,+1-586-285-9433x1547,"94121 Melanie Forest Andrewhaven, KS 23170",West Alicia,Washington,Pakistan,33081,Female,35.0,,2024-09-29,6091.1,86.0,3.0,Bronze,PayPal,Divorced,Master,Other,Reading,,Inactive,2024-06-09,,Cust_6788,False,1.9
Cust_6996,Alexander,Jones,misty.bailey@None,218.631.3445,"4091 Baker Unions New Ernest, MN 29785",East Rose,New Jersey,Guyana,06576,,,2024-04-08,,7695.52,,,Bronze,PayPal,Single,Master,,Reading,,Active,2024-01-01,,Cust_816,False,
Cust_6997,Melissa,Wilson,adam.anderson@None,908.637.0742,"5107 Harvey Haven Apt. 116 New Mitchellhaven, ND 50594",East Angelamouth,Arizona,Norway,,Female,70.0,,2024-06-24,9792.65,,,Silver,PayPal,Married,High School,Other,Reading,,Active,2024-05-11,Mother happen wrong.,,True,2.5
Cust_6998,Thomas,Gibson,kyle.cowan@yahoo.com,001-554-451-5727x728,"PSC 0740, Box 1967 APO AA 01597",Meyerstad,Mississippi,Tonga,80638,,,2024-06-28,,4137.28,109.0,,Platinum,,Single,Bachelor,Other,Sports,2024-08-19,Active,2024-04-17,Leader should hard.,,True,3.7
Cust_6999,Jennifer,Sparks,eric.wilson@None,001-584-606-0972x710,"251 Fuller River East Lauraburgh, DC 24664",Port Garyborough,Colorado,Isle of Man,,Female,68.0,,,6719.37,482.0,2.0,Bronze,Debit Card,Divorced,Master,Engineer,Sports,,Inactive,2024-02-08,Possible computer.,,True,4.7
Cust_7000,Justin,Lewis,henry.murphy@None,001-314-466-2016x88986,"823 Grace Motorway Kennethview, AL 75432",Mccartystad,Oregon,Haiti,,Female,,,,5235.87,,,,,Married,,Engineer,Music,,Active,2024-06-20,,,True,3.4
Cust_7001,Ruth,Anderson,kathryn.morales@gmail.com,346.230.6326x766,"9682 Alexis Fall Apt. 778 North Scottburgh, PA 04453",East Brandon,Kentucky,Martinique,88625,Female,,2024-03-08,,8874.77,,,Platinum,PayPal,,Bachelor,Other,Traveling,,,2024-03-12,,Cust_4600,True,3.6
Cust_7002,Heather,Anderson,debra.solomon@gmail.com,(884)468-1583x1064,"555 Tonya Tunnel Priceside, VI 42925",Port Sarahmouth,Arizona,Lao People's Democratic Republic,,Male,,2024-06-15,,7089.65,,6.0,Bronze,Credit Card,Married,Bachelor,Other,Sports,2024-03-05,,2024-01-22,,,False,
Cust_7003,Roger,Meyer,kathleen.cruz@outlook.com,942-736-0307,USCGC Robles FPO AE 53245,Moyerhaven,Connecticut,French Southern Territories,,Male,48.0,,,1164.3,186.0,,Gold,PayPal,Married,Bachelor,,,,Active,2024-06-17,Mr big strong TV.,Cust_8958,False,4.0
Cust_7004,Stephanie,Ramos,martin.wright@gmail.com,768-432-0321x0592,"0173 Solis Station Port Christopherchester, KS 85681",Lake Courtneyborough,Kentucky,British Indian Ocean Territory (Chagos Archipelago),30381,Male,,2024-04-09,,3108.74,112.0,,Silver,Credit Card,Divorced,Master,Other,,2024-07-08,Inactive,2024-04-26,Fear edge house.,Cust_4169,False,4.2
Cust_7005,Dakota,Melton,kathleen.carter@None,340.385.8076,"80589 Howard Land Apt. 503 West Steven, VI 59730",Davidchester,Louisiana,Guyana,79259,Male,,,,2145.65,94.0,6.0,Gold,,Single,Master,Other,,2024-01-03,Active,2024-06-27,Charge form clear.,,False,
Cust_7006,Andrew,Rodriguez,amanda.rodgers@outlook.com,9243105999,"45315 Lisa Roads Suite 688 New Albert, AL 69900",Mckeeberg,Hawaii,Vanuatu,19612,,67.0,2024-03-28,2024-06-02,266.88,272.0,,Gold,Credit Card,Divorced,,Teacher,Reading,,Inactive,2024-02-08,,Cust_2566,False,2.8
Cust_7007,Amy,Hayes,shannon.galvan@yahoo.com,+1-706-721-6629x75553,"248 Simpson Shore Suite 972 Josephhaven, TX 61232",West Jessicastad,Maryland,Palau,,,52.0,,2024-01-23,4426.9,248.0,,Bronze,Credit Card,Single,Master,Other,Sports,,,2024-05-03,,,True,3.9
Cust_7008,Emily,Rivas,jennifer.franco@yahoo.com,+1-834-469-7020x8315,"04922 Steven Mount Suite 788 West Charles, FM 76688",North Maryberg,Michigan,Mexico,49109,,,,2024-09-19,3353.65,,2.0,Platinum,Debit Card,Single,Master,Other,Sports,2024-03-13,Inactive,2024-06-09,Same message.,,True,
Cust_7009,Anthony,Burns,samantha.mcclure@yahoo.com,(758)253-3813x0422,"86188 Ellis Hill Suite 576 Port Danielside, PW 22614",Kaylaborough,Wisconsin,Papua New Guinea,19768,Male,34.0,,,8341.24,,4.0,Silver,PayPal,Divorced,Master,Doctor,Music,,Active,2024-06-21,Forward production.,Cust_5123,True,2.1
Cust_7010,Lisa,Garcia,hector.wolfe@outlook.com,(562)493-5492x461,"378 Tucker Mews East Jonathan, WV 07028",Port Sheilaburgh,Pennsylvania,Western Sahara,53848,,,2024-01-15,2024-02-17,3154.15,,10.0,Bronze,Credit Card,Married,,Doctor,Reading,,,2024-01-31,,,True,
Cust_7011,Joseph,Mason,melissa.thompson@yahoo.com,+1-829-202-8651x27927,"39143 Morgan Mountains Apt. 734 West Petermouth, IN 38151",Port Michael,South Dakota,Sri Lanka,,,30.0,,,7331.21,354.0,5.0,Bronze,Credit Card,,Bachelor,Teacher,Music,2024-10-03,,2024-10-02,Where mission.,Cust_341,True,
Cust_7012,Adam,Anthony,theresa.sosa@gmail.com,420.983.9854x152,"9526 Kline Shores West Jaredside, VI 20199",New Matthewberg,Tennessee,Togo,,Male,,,2024-07-13,171.23,285.0,,Silver,Debit Card,Single,Bachelor,Engineer,Music,2024-01-26,,2024-01-10,Thus news action.,,False,
Cust_7013,Jessica,Mcmillan,bryan.king@None,(436)536-0066x758,"180 Trujillo River West Kristin, MN 12712",Colemanburgh,Colorado,Burundi,76818,,,2024-06-02,2024-07-19,9916.05,93.0,,Silver,Credit Card,Single,,Engineer,Traveling,,,2024-10-08,Effort finish.,,True,
Cust_7014,Austin,Goodman,stephen.bowman@None,001-431-591-1230x4292,"02731 Stuart Fork Suite 503 Cookville, VA 15840",Arielview,Kansas,Antigua and Barbuda,,,64.0,2024-04-09,2024-02-20,5029.23,,9.0,Silver,Debit Card,,,Doctor,Sports,2024-01-23,,2024-01-31,,Cust_4822,False,2.6
Cust_7015,Kelsey,Turner,leslie.simpson@yahoo.com,980-310-1512,"968 Harmon Station East Josephhaven, HI 40614",Westchester,Montana,Bolivia,22637,Female,44.0,2024-07-11,,9774.37,,,Silver,PayPal,Single,,,,,Active,2024-06-12,,Cust_116,False,1.2
Cust_7016,Christina,Wood,eric.santana@yahoo.com,739-602-6065,"6421 Brian Radial Port Jacqueline, SC 80575",West Jennifer,Arizona,Oman,,Male,26.0,,,4965.98,,3.0,Silver,Credit Card,Married,High School,,Sports,2024-04-17,Active,2024-02-08,,Cust_8981,False,4.4
Cust_7017,Tammy,Parks,daniel.david@None,899-252-6636x22284,"560 Burnett Track North Elizabethside, HI 68609",Jonathonchester,California,Benin,68988,,,2024-06-24,2024-07-02,623.95,,,Bronze,Credit Card,Single,Master,Other,Music,2024-02-02,,2024-09-11,,,False,4.2
Cust_7018,Lisa,Cole,aimee.price@None,734-204-6858x789,"3392 Timothy Valleys Apt. 011 Lake Codyberg, NJ 07288",Sheltonhaven,North Dakota,Greenland,86125,Male,,2024-01-10,2024-08-15,4720.98,,,Bronze,Credit Card,Married,High School,Other,Reading,,,2024-02-10,,,False,
Cust_7019,Raymond,Bernard,sherri.norton@outlook.com,993-471-4630x9236,"45455 Simmons Plain Apt. 423 Johnfurt, SD 95982",North Kristen,North Dakota,Mayotte,61583,,49.0,,2024-03-11,9912.85,452.0,,Bronze,,,Master,Other,Sports,,,2024-05-12,,,True,1.1
Cust_7020,Matthew,Price,steven.lopez@outlook.com,398-302-9858x375,"333 Alexandra Prairie Suite 796 Lake Julie, IA 78680",Port Andrewberg,Connecticut,New Zealand,60013,Female,61.0,2024-06-30,2024-01-06,7249.39,480.0,,Gold,Debit Card,Divorced,High School,,Traveling,,Active,2024-08-01,Public treat.,Cust_9980,False,
Cust_7021,Gregory,Hicks,melvin.schmidt@outlook.com,8579735228,"311 Alyssa Village New Michaelview, PR 89470",Hubbardhaven,Alabama,Cyprus,49597,Female,58.0,,2024-08-05,1001.95,316.0,,Bronze,Debit Card,Married,High School,,Music,,,2024-06-12,Rule director.,,False,3.6
Cust_7022,Angel,Parker,sandra.greene@outlook.com,253-461-7716,"52033 Ashley Summit Apt. 485 New Walterfort, MH 96849",Melissamouth,Hawaii,Samoa,,Male,58.0,,,3935.8,,8.0,Platinum,Debit Card,,,Doctor,,2024-06-28,Active,2024-05-02,,,False,
Cust_7023,Daniel,Mathis,carmen.daniel@None,(762)200-3213x011,"90301 Hall Trail Suite 787 North Patricialand, MO 85028",New Jeromehaven,Delaware,Croatia,06117,Female,58.0,2024-04-26,2024-04-27,6142.37,458.0,,Silver,Credit Card,Divorced,,Teacher,Sports,2024-09-25,Inactive,2024-07-01,,,True,1.4
Cust_7024,Samantha,Collins,jeremiah.christian@yahoo.com,001-562-280-2730x542,"13002 Teresa Groves Johnberg, IN 11052",Kathleenside,Iowa,Egypt,,Female,36.0,,,3225.91,,,Gold,Debit Card,Single,Master,Other,Music,2024-02-06,,2024-08-24,,,True,
Cust_7025,Mary,Mckinney,julie.evans@None,732-568-9420x20856,"55433 Michael Road Martinezbury, IA 97235",Gentryshire,New Hampshire,Bermuda,,Female,34.0,2024-05-13,2024-04-04,1825.4,,11.0,Bronze,Credit Card,,Bachelor,,,2024-06-08,Active,2024-06-13,Million left.,,False,
Cust_7026,John,Hill,brian.ryan@gmail.com,269.982.2959x04557,"81717 Farley Lane Apt. 613 New Susan, NE 58712",Port Bonnie,Oklahoma,Zambia,,Male,40.0,2024-06-24,,7833.06,,,Gold,PayPal,Married,,Engineer,Traveling,2024-07-01,,2024-03-04,Although level type.,,True,4.1
Cust_7027,Michele,Sims,christopher.myers@outlook.com,+1-463-683-6905x607,"962 Kathleen Fall Carterberg, GA 10630",New Stacy,California,Romania,90363,Male,,,,2669.97,254.0,,Silver,PayPal,,,Doctor,Sports,,,2024-02-22,Product yeah hotel.,,False,
Cust_7028,George,Shelton,stephanie.anthony@gmail.com,2138571887,"799 Davis Circle Suite 330 Lake Kelseyside, CA 61915",Mcclureland,New Jersey,Gambia,51833,Female,,2024-09-23,2024-07-24,8475.69,,,Gold,,Married,Bachelor,Other,Music,,Active,2024-02-14,Six south hot page.,,True,
Cust_7029,James,Flores,kimberly.hobbs@outlook.com,767.377.8583x0162,"240 Hudson Meadows Lake Nicole, WY 22084",Loganberg,Iowa,Turkmenistan,95072,Male,62.0,2024-09-09,2024-05-09,5505.43,,5.0,,Credit Card,,Master,Doctor,Reading,,Inactive,2024-08-23,,Cust_9430,False,1.7
Cust_7030,Gary,Rice,david.graves@yahoo.com,823.292.9275,"23138 Noble Trail Suite 548 Ramseyton, MT 95711",West Danny,Nevada,Romania,,,51.0,,2024-10-05,9253.61,,,Gold,,,,Teacher,,,Inactive,2024-05-23,,Cust_3143,False,
Cust_7031,Willie,Robles,autumn.hernandez@gmail.com,978-866-3675x831,Unit 6818 Box 9231 DPO AA 91445,Christopherborough,Arizona,Spain,,,,2024-03-17,2024-04-30,735.24,106.0,10.0,Bronze,,,Master,Doctor,Reading,2024-05-06,Inactive,2024-09-03,Truth you forward.,,True,2.2
Cust_7032,Jessica,Mendez,amanda.rice@None,(830)901-1729x93734,"55363 Perez Bridge Apt. 602 Blaketon, RI 87964",Lake Gregoryfort,Colorado,Czech Republic,,Male,,2024-09-30,,6248.95,30.0,6.0,Platinum,PayPal,Divorced,,Teacher,Sports,,Active,2024-02-11,,Cust_5375,False,
Cust_7033,Curtis,Wright,sharon.hernandez@yahoo.com,+1-900-606-3282x51568,"62652 Simon Expressway Christinastad, TX 44144",Scottbury,Oregon,South Georgia and the South Sandwich Islands,,Male,59.0,,2024-06-26,2522.24,,5.0,Silver,Debit Card,Divorced,,Engineer,Reading,2024-02-04,,2024-08-13,Eye should play.,Cust_6041,True,
Cust_7034,Joseph,Burns,brandon.maldonado@outlook.com,+1-771-223-4611,"6525 Shelby Village Apt. 921 Richardsonport, FM 81869",Lake Charlesfort,Virginia,Cyprus,,Male,39.0,2024-02-25,,8268.09,,9.0,Silver,Credit Card,Single,,Doctor,,2024-09-20,Inactive,2024-08-31,Could week large.,Cust_5200,False,2.4
Cust_7035,Jacob,Bell,crystal.gonzalez@gmail.com,(450)373-3845,"17566 John Roads Apt. 824 Lake Samantha, MO 96644",Lake Michelle,Delaware,Sierra Leone,,,24.0,2024-06-29,2024-06-25,7635.97,,11.0,Gold,Credit Card,,Bachelor,Teacher,Traveling,2024-06-18,Inactive,2024-04-09,,,True,
Cust_7036,Brandy,Barron,david.lowe@None,+1-441-740-8192x0549,"0534 Rebecca Parkways Apt. 608 Lake Laura, KY 25216",Port Davidside,Oregon,Myanmar,82473,Female,,2024-01-31,2024-10-02,1469.48,103.0,10.0,,,Divorced,Master,Engineer,Music,,,2024-08-13,Toward impact adult.,Cust_3544,True,
Cust_7037,Amber,Fisher,adam.clark@outlook.com,001-402-688-3531x9010,"5572 Kimberly Stream Suite 153 Nicholasmouth, KS 07470",Hoffmanberg,West Virginia,Montserrat,48371,Female,,,2024-03-31,2938.27,381.0,,Silver,Debit Card,Divorced,High School,Teacher,Music,2024-08-10,,2024-07-04,Think accept.,Cust_7082,False,1.3
Cust_7038,Morgan,Baird,donald.church@outlook.com,948-653-0205,"32322 Martin Gateway Suite 471 Molinastad, FL 84543",East Derek,Alaska,Mexico,77761,Male,,,,8316.41,486.0,7.0,Platinum,,,Master,Teacher,,2024-09-03,,2024-08-19,Anything a.,Cust_1260,False,
Cust_7039,Mark,Arnold,sheena.anderson@yahoo.com,720.867.2601,"8714 Travis Shoal Lake Brian, IN 81960",South William,West Virginia,Ireland,,Male,,2024-08-01,,5862.61,,10.0,Gold,,,Master,Other,,2024-05-01,Active,2024-02-13,,Cust_4545,False,4.5
Cust_7040,Thomas,Allison,cory.dawson@gmail.com,276-602-4575x2628,"132 Jennifer Roads New Loretta, CT 60141",Cindyshire,Virginia,Somalia,58670,,,,2024-06-19,1827.94,64.0,11.0,Platinum,PayPal,Divorced,High School,Teacher,,,,2024-06-27,Station industry we.,,True,
Cust_7041,Brandon,Lopez,kelly.stephens@None,473-598-9830x4650,Unit 9075 Box 5677 DPO AP 80929,Riosburgh,Maine,Kiribati,,Female,,,2024-01-07,8009.82,,5.0,Gold,PayPal,Single,High School,Doctor,Traveling,2024-06-04,Inactive,2024-08-12,,Cust_2307,True,
Cust_7042,Shawn,Anthony,angela.tapia@yahoo.com,001-265-578-7199x362,"991 Wilson Viaduct Suite 845 West Jacobview, OH 19994",Judyberg,Connecticut,Bouvet Island (Bouvetoya),31777,Female,,2024-02-24,2024-04-12,804.49,,4.0,Platinum,PayPal,Divorced,Master,Other,Music,,Inactive,2024-06-22,,,True,
Cust_7043,Jennifer,Blankenship,joseph.berry@None,001-645-311-9882x405,Unit 3002 Box 8902 DPO AA 95601,South Paulhaven,North Carolina,American Samoa,77259,,20.0,,2024-03-21,3758.3,35.0,,Silver,Credit Card,Married,Bachelor,Teacher,,2024-06-06,Inactive,2024-10-12,,Cust_9133,False,2.3
Cust_7044,Paul,Wood,rachel.bolton@None,810.752.7013,"92853 Luna Green Suite 467 South Kevinside, MO 73540",Peterville,Connecticut,Falkland Islands (Malvinas),,,,,,6218.62,,,Gold,,Divorced,High School,Other,Reading,2024-05-17,Active,2024-04-04,Lead miss drug call.,Cust_2449,True,
Cust_7045,Karen,Bradford,heidi.newton@yahoo.com,001-999-429-1926x249,"52643 Kevin Islands Apt. 467 Port Julie, AK 26606",New John,Wisconsin,Mali,97064,Male,33.0,2024-10-06,,7990.18,468.0,,Platinum,,Divorced,High School,,,2024-03-11,,2024-08-27,Own poor trade over.,Cust_3992,False,
Cust_7046,Jasmine,Watts,amy.white@gmail.com,5394576032,"052 House Alley Apt. 067 East Victor, AZ 25098",North Melissa,Montana,Swaziland,,Female,,,2024-02-15,7736.03,,1.0,Platinum,Debit Card,,,Doctor,Traveling,,Active,2024-03-09,,Cust_8761,False,1.6
Cust_7047,Brittany,Anderson,felicia.lawrence@yahoo.com,(354)492-1518x797,"21396 Joshua Port West Zacharyport, MP 07500",Amandamouth,Michigan,Dominican Republic,01317,Male,65.0,,2024-01-16,1494.77,,5.0,,Credit Card,,,,Music,,Inactive,2024-01-14,Meet raise outside.,,False,4.5
Cust_7048,Amy,Santos,melissa.collins@outlook.com,+1-456-665-9887x316,"445 Forbes Mews Sanchezfurt, ND 10610",West Nicholasville,Nebraska,Tunisia,,Male,,2024-09-24,,8803.54,117.0,5.0,,,,High School,,,2024-07-04,,2024-06-10,,Cust_9612,False,
Cust_7049,Brian,Freeman,cheryl.miller@outlook.com,+1-316-533-8822x1934,"6534 Sutton Plains Apt. 027 New Gabriel, NM 42511",East Julieburgh,Texas,Eritrea,,,50.0,,2024-05-14,9914.41,412.0,10.0,,PayPal,,High School,Teacher,Reading,2024-09-02,Active,2024-05-25,Yet it case.,,False,
Cust_7050,Jonathan,Mckinney,gary.drake@gmail.com,770.973.6027,"67220 Clarke Ports North Kristi, NE 68537",North Nancymouth,Nevada,Guernsey,,Female,,2024-03-09,2024-09-11,5087.06,452.0,11.0,Bronze,PayPal,,High School,,,,,2024-10-04,Security by admit.,,False,
Cust_7051,Jennifer,Wagner,brendan.taylor@yahoo.com,878.248.0697,"19122 Ross Camp Dayland, MP 87078",South Stevenport,Georgia,Reunion,,Female,,,,5206.67,22.0,5.0,Silver,PayPal,Married,High School,Other,Sports,,Active,2024-06-27,,,False,
Cust_7052,Aaron,Monroe,william.peters@outlook.com,001-754-567-3134x600,"862 John Bypass Anthonybury, WA 04793",Morganside,Arizona,Aruba,,Female,,,,581.16,220.0,,Gold,,Single,,,,2024-01-08,Inactive,2024-10-01,,,False,
Cust_7053,James,Strong,henry.daugherty@outlook.com,493.561.9458x4333,"7894 Kent Canyon Suite 580 Josephside, SC 05482",Lake Omar,Wyoming,Malaysia,,Male,,,,8443.23,,,,PayPal,Single,High School,Other,Sports,2024-04-02,Inactive,2024-02-17,Mind add charge.,,False,2.5
Cust_7054,Jessica,Adams,michael.morgan@gmail.com,845-704-0749x09076,"61816 Jennifer Mall Apt. 563 Jasonbury, MD 63503",Hunterburgh,Hawaii,Tajikistan,,Female,,,,4663.79,129.0,3.0,Silver,Debit Card,,High School,Doctor,Sports,2024-02-25,,2024-03-28,Along much.,Cust_4898,True,
Cust_7055,Michelle,Fowler,matthew.byrd@None,373.348.4600x5303,"4196 Little Forge Suite 856 Port Bethberg, PA 08247",Dillonmouth,Tennessee,United Kingdom,21152,Male,66.0,,2024-09-05,1851.89,,,Gold,,Single,,Engineer,Reading,,Active,2024-06-20,Size anyone hot fly.,Cust_691,False,
Cust_7056,Brian,Roy,caleb.mckay@gmail.com,001-471-710-3118x6639,"8039 Cruz Stravenue Shannonchester, MA 77199",Derrickberg,Iowa,Lithuania,,Female,46.0,2024-03-12,2024-07-23,407.28,,11.0,Silver,PayPal,Married,Master,Engineer,Music,2024-01-05,Active,2024-07-09,,,False,
Cust_7057,Lisa,Stewart,christopher.anthony@outlook.com,+1-601-337-5399x981,"0629 Scott Skyway Apt. 234 New Darrell, VT 33781",North Denise,Texas,Yemen,,,,,2024-05-04,3384.68,357.0,,,PayPal,,Master,Engineer,Reading,,Active,2024-03-06,Feeling character.,Cust_7372,False,4.2
Cust_7058,James,Cuevas,james.todd@yahoo.com,(427)705-1837,"081 Shannon View Nguyentown, NM 89149",Smithtown,Alaska,French Guiana,,Female,50.0,,,5773.2,,,Platinum,PayPal,,Bachelor,Engineer,,,Active,2024-02-06,Benefit instead.,,True,4.8
Cust_7059,Troy,Snyder,katherine.palmer@gmail.com,(748)540-9502x054,"20104 Sparks Light Kennethmouth, NE 28549",Cassandraberg,North Carolina,Fiji,,,63.0,,2024-06-23,7050.26,84.0,,Gold,,Married,Bachelor,Doctor,,,,2024-05-24,,Cust_5810,False,
Cust_7060,Kevin,Parks,james.williams@gmail.com,590-471-0381x60291,"58399 Gregory Valleys Jimbury, MI 02658",East Alexville,Montana,Cook Islands,,,47.0,,2024-06-14,6824.57,,,Platinum,Credit Card,,High School,Doctor,Reading,,,2024-08-19,Experience decide a.,Cust_4214,True,
Cust_7061,John,Sanders,susan.floyd@gmail.com,867.952.7874x26606,"08541 Brown Circle Apt. 099 South Donaldland, CT 59266",Kingstad,Arkansas,Morocco,60105,Female,29.0,,,6462.44,277.0,2.0,,Credit Card,,High School,Doctor,Sports,,Inactive,2024-07-14,,,False,2.2
Cust_7062,Kyle,Carroll,jonathan.esparza@outlook.com,+1-675-715-8879x0902,"13343 Logan Corners Suite 442 Hendersonmouth, VI 56768",Millertown,Oklahoma,Romania,,Male,,,,528.82,398.0,,Platinum,Credit Card,,Master,Teacher,Traveling,,Inactive,2024-07-16,Myself protect.,,False,2.2
Cust_7063,Mary,Johnson,nicholas.hernandez@gmail.com,001-978-531-0989x42655,"154 Anna Inlet Apt. 016 East Davidfurt, OR 23857",Josephtown,Georgia,Cocos (Keeling) Islands,96358,,,,2024-01-31,1014.92,238.0,5.0,Bronze,Credit Card,Divorced,,Doctor,Reading,,Inactive,2024-10-01,,,False,4.0
Cust_7064,Karen,Adams,sharon.brown@outlook.com,+1-999-901-3376x31356,"13425 Kayla Turnpike Laurafort, CO 79250",Nicolehaven,Illinois,Ghana,99082,Male,,,2024-09-08,256.67,,11.0,Platinum,,,Master,,Music,2024-04-28,Active,2024-09-16,Decision beat.,Cust_9021,True,4.0
Cust_7065,Douglas,Parker,todd.gilmore@None,718.872.5591x80598,"8960 Burns Camp Lake Loriside, MN 55743",Torresborough,Connecticut,Anguilla,,,19.0,2024-03-25,2024-06-20,3254.92,178.0,,Platinum,,Single,Bachelor,Doctor,Sports,2024-02-01,,2024-04-09,,Cust_420,False,4.3
Cust_7066,Laura,Burns,shirley.gonzalez@gmail.com,(960)748-2844,"98701 Jane Plaza Suite 649 Robinsonland, WA 34768",Berryfort,Florida,Djibouti,54519,Male,,,,3466.09,,,Gold,Debit Card,Married,Master,Engineer,,2024-07-21,Inactive,2024-09-24,Write media create.,,True,
Cust_7067,Ryan,Campbell,lacey.hartman@yahoo.com,554.222.4587,"3482 Thomas Fork West Donnabury, AS 05080",New Scott,Ohio,Falkland Islands (Malvinas),,,,2024-01-04,2024-10-08,4686.35,,,Platinum,Debit Card,Married,,Teacher,Reading,,Inactive,2024-05-10,,,True,
Cust_7068,Lisa,Craig,gregory.maddox@None,+1-598-329-1187x56675,"2324 Lin Plains Suite 321 Josephchester, LA 01498",Port Jonathan,Washington,Panama,59265,Male,,2024-10-09,2024-01-12,1509.65,26.0,11.0,Platinum,Debit Card,Single,High School,,Sports,2024-03-03,Inactive,2024-02-28,,,False,4.1
Cust_7069,Joseph,Duncan,jeremy.gordon@yahoo.com,(434)479-3062x8719,"55114 Robert Freeway Suite 887 South Ericville, OK 33236",Sharonmouth,Alabama,Cuba,,Female,,2024-03-26,2024-06-26,351.6,,8.0,Platinum,PayPal,,High School,,Reading,2024-07-04,,2024-04-19,,Cust_131,False,
Cust_7070,Christopher,Bishop,christopher.willis@None,996-479-3232x777,"13396 Whitney Neck Lake Stephaniebury, GA 17328",Rogersmouth,Ohio,Samoa,,Female,51.0,,2024-06-14,3372.83,178.0,4.0,Platinum,Credit Card,Married,High School,Engineer,Sports,,Active,2024-08-06,Next about lay.,,False,
Cust_7071,Hannah,Williams,bryan.mckinney@gmail.com,001-359-968-2310x8977,"393 David Trail Westmouth, UT 67082",East Garymouth,Indiana,Taiwan,,Male,59.0,2024-02-04,2024-10-13,8490.42,,,Silver,Debit Card,Married,,Teacher,Reading,,,2024-08-30,,Cust_3215,False,
Cust_7072,Timothy,Shea,james.reynolds@yahoo.com,754-363-2525,"7102 Williams Creek Suite 482 West Johnberg, OR 06778",Lake Cathyton,Utah,Kazakhstan,,Male,27.0,2024-04-21,2024-09-20,4102.78,,,Bronze,Debit Card,,,Engineer,Sports,,,2024-05-21,Physical court man.,,False,
Cust_7073,Robin,Snyder,maria.holden@outlook.com,296-978-5652x673,"08708 Caroline Haven Stantonburgh, AK 52290",West Christine,Virginia,American Samoa,93840,Male,45.0,2024-02-07,,2193.94,258.0,,Silver,Debit Card,Married,Bachelor,Teacher,Music,,Active,2024-01-28,Reason yes either.,Cust_3997,False,4.8
Cust_7074,Matthew,Kim,melissa.mcbride@gmail.com,(272)823-2258,"1871 Brandon Crossing Lake Travisbury, IL 46153",Lake Linda,New York,Canada,,,,,,3287.11,,,Silver,PayPal,,Bachelor,Engineer,Sports,,Inactive,2024-09-12,Quality play.,Cust_5769,True,
Cust_7075,Amy,Barron,adam.tate@gmail.com,708-822-9601x2016,"08055 Madison Trail Apt. 574 North Dana, CO 58895",South Jamesland,Hawaii,Bermuda,69842,Male,47.0,,,2356.22,182.0,,Silver,PayPal,,Bachelor,Doctor,Traveling,2024-01-09,Active,2024-09-21,Tax blue new from.,,True,4.4
Cust_7076,Joseph,Fisher,robin.garza@yahoo.com,(695)675-8221,"8501 Richards Gateway Teresaview, IL 75617",South Nicoleshire,Minnesota,Namibia,28157,Male,57.0,,2024-04-19,2279.18,,7.0,Bronze,Debit Card,Single,,Engineer,Sports,2024-10-10,Inactive,2024-06-16,,Cust_2561,True,
