TransactionID,CustomerID,ProductID,TransactionDate,Quantity,PricePerUnit,TotalAmount,PaymentMethod,RegionID,Discount,TransactionStatus,ShippingAddress,ShippingCost,OrderNotes,RefundedAmount,ShippingDate,DeliveryDate,CreatedAt,UpdatedAt,ProductRating,LoyaltyPointsEarned,GiftCardUsed,GiftCardAmount,TransactionType
Txn_15586,Cust_8294,Prod_8,,,,,Cash,1.0,-5.0,Completed,Unit 1422 Box 2438 DPO AA 72482,12.88,,45.49,2024-05-01,2024-06-30,2024-03-13,2024-07-30,,,False,,
Txn_15587,Cust_8293,Prod_6,2024-01-07,4.0,,,Credit Card,3.0,,,"0447 Katelyn Ford Ginaview, CA 33013",13.17,Leave food build.,,2024-08-12,2024-04-29,2024-02-26,2024-04-08,2.7,59.0,True,,
Txn_15588,Cust_7244,Prod_20,2024-07-08,,,,,,-5.0,Failed,"50966 Bowen Ridges Apt. 971 Newtonville, AK 80463",8.91,Much debate ask.,84.89,2024-04-06,2024-03-30,2024-06-13,2024-06-01,4.0,18.0,True,,
Txn_15589,Cust_4504,Prod_9,,2.0,25.65,51.3,Cash,3.0,,Failed,"3895 Mitchell Lake Navarrofort, MP 24609",,Trade end political.,,,2024-02-02,2024-01-24,2024-06-03,,35.0,True,,
Txn_15590,Cust_701,Prod_1,,,14.25,,Cash,2.0,,Pending,"277 Miller Neck Schmidtview, MH 52298",14.03,Key we begin who.,97.78,2024-05-20,,2024-08-31,2024-03-24,,22.0,True,,In-Store
Txn_15591,Cust_5839,Prod_29,2024-10-08,2.0,5.57,11.14,Credit Card,2.0,-5.0,Completed,"168 Lisa Rapids Apt. 408 Bennettbury, AS 24571",5.64,Doctor reflect.,40.05,2024-01-21,2024-06-07,2024-08-26,2024-07-04,1.7,30.0,False,,
Txn_15592,Cust_8640,Prod_1,2024-10-04,8.0,,,Credit Card,,2.53,,"5579 Daugherty Roads Apt. 159 Lake James, DC 69425",0.48,,,2024-04-24,2024-10-01,2024-09-04,2024-09-29,,,False,29.44,
Txn_15593,Cust_693,Prod_11,2024-09-13,,80.56,,Online Payment,1.0,12.45,Pending,"06406 Riley Rest Apt. 919 South Brittany, KY 28910",,Nearly fall either.,,,2024-08-14,2024-01-17,2024-01-25,,24.0,True,47.68,In-Store
Txn_15594,Cust_1417,Prod_39,,6.0,,,Debit Card,,-5.0,Completed,"7458 Jay Grove Berrybury, UT 20108",11.89,,,2024-04-29,2024-08-04,2024-01-19,2024-02-22,,9.0,False,,Online
Txn_15595,Cust_2410,Prod_33,,8.0,,,Online Payment,,,Pending,"7459 Stephanie Shoals Lindatown, AS 18246",,,,2024-06-25,,2024-07-06,2024-08-25,2.4,33.0,True,,Online
Txn_15596,Cust_873,Prod_9,,,90.94,,Online Payment,1.0,2.55,Pending,"179 Wolfe Locks Suite 980 New Richard, MH 73708",,,1.2,2024-04-14,2024-09-05,2024-02-13,2024-05-07,,,False,,
Txn_15597,Cust_8772,Prod_3,,,,,Cash,,,Failed,"51597 Allison Pass Suite 421 South Jared, CA 78924",,,,,2024-05-16,2024-01-26,2024-01-13,,24.0,False,31.79,
Txn_15598,Cust_1903,Prod_14,,,,,,1.0,,Pending,"3876 Chad Alley Suite 776 Port Luis, MO 27172",,Step military good.,,2024-05-05,2024-06-19,2024-09-23,2024-07-15,,84.0,True,9.02,Online
Txn_15599,Cust_3443,Prod_36,,,,,Debit Card,1.0,0.29,Completed,"546 Carter Path Suite 222 South Jonathanstad, AZ 61802",,,4.19,2024-03-09,,2024-08-09,2024-10-11,,22.0,False,,Online
Txn_15600,Cust_6420,Prod_27,,,57.81,,Credit Card,3.0,,Failed,"3735 Lisa Highway Chloeville, SC 51962",,,85.16,2024-07-03,2024-02-18,2024-07-29,2024-05-05,,14.0,True,14.55,
Txn_15601,Cust_4979,Prod_4,,6.0,87.35,524.0999999999999,Debit Card,,,Failed,"293 Roberts Keys North Grantburgh, NJ 18510",,,,2024-06-02,,2024-04-28,2024-05-26,2.5,,False,31.4,
Txn_15602,Cust_3948,Prod_34,2024-09-22,,,,Cash,3.0,-5.0,Completed,"454 Burton Dale Walkerborough, NE 33057",3.95,,44.07,,2024-02-14,2024-07-31,2024-01-12,,,True,10.04,
Txn_15603,Cust_6763,Prod_31,2024-05-22,3.0,61.36,184.07999999999998,Credit Card,1.0,14.37,Completed,"4357 Diane Gardens Caldwellburgh, WY 19461",,,30.72,,,2024-09-06,2024-09-26,2.6,36.0,False,27.82,In-Store
Txn_15604,Cust_3844,Prod_11,,,17.42,,Debit Card,3.0,6.76,Completed,"694 Meyers Brooks Apt. 704 Stephaniechester, SC 69926",5.41,Through offer glass.,,,2024-07-21,2024-06-24,2024-07-28,,,False,,In-Store
Txn_15605,Cust_7610,Prod_14,2024-06-05,,,,Online Payment,3.0,,,"0311 Holly Ports Apt. 128 Ronaldstad, CT 20168",,Fill successful.,54.8,2024-01-16,2024-06-28,2024-04-15,2024-04-12,,42.0,True,4.93,
Txn_15606,Cust_642,Prod_12,2024-03-25,6.0,,,Credit Card,3.0,-5.0,Failed,"288 Jennings Passage Suite 734 Lake Heather, VA 03182",,,15.42,2024-03-29,,2024-09-11,2024-09-14,,78.0,False,29.59,In-Store
Txn_15607,Cust_3249,Prod_16,2024-02-20,,,,Cash,2.0,3.75,Failed,"72695 Alvarez Plaza Danielside, WY 54683",5.04,,30.22,,,2024-10-01,2024-06-22,,61.0,False,42.94,In-Store
Txn_15608,Cust_992,Prod_2,2024-08-25,4.0,,,Credit Card,1.0,,,"7107 Devin Villages Lake Ashley, WI 22860",5.35,Before probably.,,2024-08-26,2024-07-11,2024-08-19,2024-01-06,,,True,,In-Store
Txn_15609,Cust_3251,Prod_29,,2.0,,,,,19.28,Failed,"4117 Moore Corner Rhondahaven, RI 82037",10.77,Much common save.,,,,2024-08-10,2024-03-25,,78.0,False,35.12,Online
Txn_15610,Cust_8559,Prod_36,,,,,Online Payment,,,Pending,"655 April Trafficway Port Jessica, RI 08116",3.74,,61.75,2024-09-18,2024-02-02,2024-04-01,2024-04-09,,,True,49.43,Online
Txn_15611,Cust_4459,Prod_22,,8.0,,,Credit Card,1.0,-5.0,Pending,"8222 Kristy Dale North Allenport, OH 36486",1.84,,98.86,,2024-03-29,2024-04-21,2024-04-21,4.9,,False,41.53,Online
Txn_15612,Cust_483,Prod_36,2024-10-03,,94.69,,Online Payment,,11.72,Completed,"49115 Anna Place Apt. 392 East Heatherstad, MI 65919",0.84,,,,,2024-03-06,2024-02-06,2.3,,True,43.32,Online
Txn_15613,Cust_761,Prod_37,,6.0,,,Debit Card,,,,"11153 Amy Fork New Beckybury, NJ 57979",8.56,,23.07,2024-04-03,,2024-03-04,2024-06-22,1.8,,True,,Online
Txn_15614,Cust_4402,Prod_36,,5.0,76.68,383.40000000000003,,2.0,3.92,,"PSC 4625, Box 4204 APO AP 95963",12.65,,27.1,,2024-04-07,2024-06-04,2024-05-07,3.7,31.0,True,,
Txn_15615,Cust_3068,Prod_24,,3.0,,,Online Payment,3.0,7.87,Completed,"828 Andrew Locks Apt. 098 Jonberg, VA 97853",11.22,,,,2024-03-13,2024-08-03,2024-03-14,,,True,49.93,
Txn_15616,Cust_1400,Prod_49,,2.0,,,Online Payment,3.0,-5.0,Failed,"25892 Christie Court Apt. 527 Smithside, FL 18515",,Them discussion.,13.41,,,2024-08-01,2024-08-27,4.0,,False,,
Txn_15617,Cust_8977,Prod_11,,,,,Debit Card,3.0,12.59,Completed,"934 Leonard Locks Apt. 129 Dawsonport, ID 23227",,,,,2024-01-03,2024-06-06,2024-05-09,,,False,,In-Store
Txn_15618,Cust_4066,Prod_19,,7.0,54.25,379.75,Cash,,,Failed,"PSC 4358, Box 0527 APO AE 21762",7.28,,13.23,2024-01-15,2024-01-28,2024-01-15,2024-07-17,,84.0,False,7.49,
Txn_15619,Cust_8395,Prod_49,,,63.99,,,3.0,,Failed,"428 Jonathan Walk West Kathryn, MP 59766",,,,,2024-10-03,2024-02-27,2024-06-05,4.1,,False,0.25,
Txn_15620,Cust_416,Prod_27,,,,,Cash,,-5.0,Failed,"554 Salazar Stravenue Suite 995 Raymondberg, WA 77994",,,17.74,2024-01-15,,2024-03-21,2024-07-10,,,True,,Online
Txn_15621,Cust_7855,Prod_19,2024-03-31,3.0,23.1,69.30000000000001,Debit Card,2.0,,Completed,"1468 John Light Apt. 677 Williamberg, ND 40339",7.42,,17.5,2024-08-22,,2024-05-19,2024-04-26,,,False,,In-Store
Txn_15622,Cust_9804,Prod_17,2024-06-12,,,,Credit Card,,-5.0,Failed,"39475 Pamela Road Suite 283 West Chelsealand, MA 33862",12.49,,78.3,2024-07-03,,2024-02-23,2024-07-23,,,False,14.48,In-Store
Txn_15623,Cust_4918,Prod_14,2024-05-08,,7.45,,Credit Card,3.0,-5.0,,"63771 Lambert Pines Apt. 622 Kellyfurt, UT 53517",,Together decade.,91.06,2024-08-24,,2024-04-09,2024-03-06,3.4,61.0,True,,In-Store
Txn_15624,Cust_2913,Prod_26,,5.0,,,,3.0,-5.0,Pending,"10690 Melton View Perezland, MO 64262",0.1,,,,,2024-10-02,2024-07-23,,14.0,False,33.43,In-Store
Txn_15625,Cust_6298,Prod_3,,9.0,,,Online Payment,3.0,-5.0,,"631 Wright Stravenue Davenportmouth, WY 72765",2.19,Clear operation by.,,2024-05-12,2024-08-26,2024-10-06,2024-01-04,2.9,,False,,Online
Txn_15626,Cust_8145,Prod_30,2024-09-29,,38.13,,Debit Card,3.0,,,"3180 Jacob Forks Apt. 033 Port Ashleytown, NC 23789",3.7,Both realize.,,2024-10-13,,2024-01-09,2024-06-12,,66.0,False,,
Txn_15627,Cust_2053,Prod_28,,,96.73,,,1.0,,,"0805 Turner Common East Evelyn, MO 39508",,,,2024-04-01,,2024-05-06,2024-02-23,,,False,39.63,In-Store
Txn_15628,Cust_1237,Prod_5,,3.0,,,,1.0,6.31,,"3775 Maldonado Hollow Davidfort, NE 37856",13.42,Play collection.,,2024-03-28,2024-03-25,2024-01-09,2024-06-24,,,True,33.51,Online
Txn_15629,Cust_8372,Prod_43,,4.0,64.65,258.6,Debit Card,3.0,4.0,Failed,"805 Yates Grove Suite 155 Thomasmouth, MT 14022",,Minute perform.,,,2024-09-09,2024-02-15,2024-08-03,,,True,32.96,Online
Txn_15630,Cust_5579,Prod_32,,5.0,96.45,482.25,Debit Card,,,,"042 Brian Keys North Lindseychester, OH 73872",3.15,Morning section.,,2024-06-30,,2024-02-01,2024-09-29,,90.0,True,1.68,In-Store
Txn_15631,Cust_250,Prod_39,,,,,,1.0,-5.0,Completed,"80586 Schultz River Apt. 029 Vanessabury, TN 88627",,,43.51,,2024-01-05,2024-01-11,2024-08-21,,,True,,In-Store
Txn_15632,Cust_7826,Prod_4,2024-03-07,10.0,87.48,874.8000000000001,Online Payment,,-5.0,Completed,"426 Randall Rapids Morganside, VI 79799",13.91,Argue city tree.,93.3,2024-09-14,2024-01-04,2024-07-06,2024-04-10,1.7,,False,6.97,
Txn_15633,Cust_7901,Prod_6,,8.0,,,Debit Card,,7.2,Pending,Unit 9442 Box 8968 DPO AA 20864,,,57.28,,2024-07-06,2024-07-05,2024-01-23,2.6,,True,,
Txn_15634,Cust_7024,Prod_6,,3.0,,,Credit Card,,14.06,Pending,Unit 2782 Box 7155 DPO AE 13061,,,,,2024-05-20,2024-03-07,2024-10-13,1.6,,False,3.07,In-Store
Txn_15635,Cust_680,Prod_40,,6.0,,,Cash,3.0,,Completed,"935 Brown Shore Antonioville, VT 30492",,Season rest old.,,,,2024-03-17,2024-03-13,1.3,91.0,False,11.26,In-Store
Txn_15636,Cust_9372,Prod_41,,1.0,31.85,31.85,Cash,2.0,9.79,Pending,"81924 Douglas Ville West Jamiebury, GA 36320",,,95.68,,,2024-01-19,2024-04-28,,75.0,False,,Online
Txn_15637,Cust_2602,Prod_6,2024-09-23,,,,Debit Card,1.0,-5.0,Completed,"401 Laura Squares Roweburgh, ME 61161",,Would give herself.,66.46,2024-04-02,2024-07-17,2024-04-29,2024-05-03,,62.0,True,,
Txn_15638,Cust_3834,Prod_26,2024-04-05,4.0,,,Cash,3.0,1.81,,"63618 Russo Mount Suite 550 Olsonbury, UT 40757",11.53,Art then thus wrong.,,,2024-06-17,2024-03-27,2024-09-18,1.9,28.0,True,44.75,Online
Txn_15639,Cust_7181,Prod_20,,9.0,,,Debit Card,3.0,,Pending,"1839 Ashley Ville Suite 764 Mcintoshchester, PA 43828",,Measure family.,10.5,,,2024-05-03,2024-04-07,,,True,,Online
Txn_15640,Cust_4937,Prod_32,,8.0,22.73,181.84,Online Payment,3.0,-5.0,Pending,"063 Russell Mills North Christine, AS 41897",,Run we money.,58.0,,2024-01-19,2024-01-22,2024-03-21,1.9,61.0,True,22.83,In-Store
Txn_15641,Cust_4815,Prod_11,,,,,Debit Card,1.0,11.77,Pending,"35955 Joseph Mountain Suite 937 Bonnieview, OR 79503",3.52,Wonder charge up.,12.95,,,2024-02-26,2024-09-17,,29.0,True,32.46,
Txn_15642,Cust_2628,Prod_10,,10.0,46.83,468.29999999999995,Debit Card,1.0,,Failed,"942 Valdez Plaza Apt. 028 Bonnieland, CT 42922",,Attention wonder.,66.82,,2024-07-20,2024-07-24,2024-07-01,,59.0,True,10.73,In-Store
Txn_15643,Cust_6748,Prod_27,,,,,Online Payment,3.0,9.91,,"82322 Rice Freeway Margarettown, VA 05461",,Home society.,,2024-08-27,2024-06-30,2024-08-17,2024-04-01,,,True,,In-Store
Txn_15644,Cust_588,Prod_19,,,,,Cash,1.0,-5.0,,"1714 Brandon Shores Suite 316 Jeffreyfort, ME 41532",11.93,,84.43,2024-07-07,,2024-02-12,2024-02-27,,26.0,True,,
Txn_15645,Cust_7687,Prod_22,,,77.21,,Cash,3.0,-5.0,,"495 James Summit Loriberg, WI 28736",,,,2024-08-05,,2024-01-20,2024-09-22,,10.0,False,13.54,
Txn_15646,Cust_5545,Prod_33,2024-04-23,1.0,46.98,46.98,Credit Card,3.0,,Pending,"42915 Steven Extensions New Alexandra, AR 74658",,,,,2024-04-01,2024-06-14,2024-01-20,,,False,,Online
Txn_15647,Cust_2068,Prod_26,,4.0,,,Online Payment,3.0,13.83,Completed,"PSC 6984, Box 5420 APO AP 09514",,Factor none left.,53.73,2024-06-13,2024-10-02,2024-05-07,2024-06-01,,,False,,Online
Txn_15648,Cust_4974,Prod_47,2024-02-29,3.0,96.23,288.69,Online Payment,,-5.0,Completed,"0894 Cherry Crest Jessicahaven, IA 96036",,,,2024-10-08,2024-05-09,2024-02-04,2024-08-20,,97.0,True,45.0,
Txn_15649,Cust_7834,Prod_21,,6.0,50.63,303.78000000000003,Online Payment,,-5.0,Pending,"28081 Ashley Stravenue Rodriguezstad, UT 07926",,,,,,2024-01-15,2024-03-20,,56.0,False,,In-Store
Txn_15650,Cust_4318,Prod_49,2024-03-23,,,,,3.0,5.27,Pending,"538 Anthony Extensions Mcdanielstad, OR 58565",,Head possible side.,78.97,2024-06-23,2024-02-14,2024-06-13,2024-09-05,,91.0,False,40.68,In-Store
Txn_15651,Cust_6125,Prod_7,2024-05-06,9.0,,,Online Payment,2.0,,Failed,Unit 8089 Box 6944 DPO AP 23501,8.45,Eight story.,5.3,,,2024-07-28,2024-07-24,,,False,48.1,Online
Txn_15652,Cust_6604,Prod_6,2024-08-01,5.0,,,Debit Card,,,,"05910 William Haven Kingstad, TX 42192",,Treat reveal could.,,,,2024-04-18,2024-05-04,2.2,38.0,True,35.84,
Txn_15653,Cust_542,Prod_27,2024-02-03,,,,Debit Card,2.0,-5.0,,"151 Richard Row Suite 430 Leeborough, AL 28322",,Book newspaper for.,,2024-09-28,2024-09-12,2024-07-21,2024-08-26,3.8,,False,,
Txn_15654,Cust_4569,Prod_10,2024-04-16,9.0,,,Credit Card,,-5.0,Completed,"964 Teresa Spurs Apt. 683 Port Karen, IA 73752",,,,,,2024-04-01,2024-04-27,,,True,5.34,
Txn_15655,Cust_6753,Prod_22,2024-10-08,3.0,,,Credit Card,3.0,-5.0,Pending,"527 Meyer Center Thomasmouth, IL 75097",,Someone customer.,,2024-04-26,2024-04-27,2024-08-07,2024-08-29,1.3,9.0,True,,
Txn_15656,Cust_7859,Prod_11,,4.0,36.99,147.96,Cash,3.0,-5.0,,"6221 Lisa Light Danielstad, WV 99849",,,,,,2024-07-17,2024-01-12,2.4,,True,19.61,Online
Txn_15657,Cust_8227,Prod_50,2024-08-25,9.0,49.03,441.27,,1.0,,Completed,"920 Kennedy Mount Apt. 556 South Robert, OR 28488",3.29,Close board.,2.44,2024-01-31,2024-10-11,2024-10-04,2024-07-27,,,False,,Online
Txn_15658,Cust_6321,Prod_27,,,42.62,,Online Payment,2.0,,,"32435 Shannon Port Apt. 047 Port Peterton, AK 35627",6.31,,,2024-08-11,2024-02-16,2024-06-10,2024-08-22,,,True,,
Txn_15659,Cust_2413,Prod_27,2024-03-29,,,,Cash,1.0,-5.0,Pending,"71167 Shaun Station Suite 933 West Bonnieshire, MD 15461",11.57,,40.1,,,2024-07-23,2024-05-11,2.9,,False,47.58,
Txn_15660,Cust_6533,Prod_2,,5.0,23.86,119.3,Credit Card,,,Completed,"9236 Oscar Green Suite 653 New Carmen, CT 13290",,Lawyer sing its.,2.42,2024-08-24,,2024-08-08,2024-08-06,4.0,,True,,In-Store
Txn_15661,Cust_5238,Prod_40,2024-03-01,,,,Debit Card,,-5.0,,"05338 Wallace Track Suite 865 Juliechester, PW 53105",12.83,Artist control.,30.61,2024-01-27,,2024-05-07,2024-03-28,2.2,,True,49.61,
Txn_15662,Cust_8671,Prod_9,2024-05-31,,3.86,,Cash,1.0,,Completed,"6793 Jeffrey Crossroad Nicholasside, WY 10161",,,,,,2024-09-17,2024-08-22,2.3,,False,47.47,
Txn_15663,Cust_8140,Prod_43,2024-01-20,,,,Online Payment,3.0,-5.0,Completed,"97945 Anthony Trafficway Turnerberg, NE 67120",,,62.97,2024-10-13,2024-04-11,2024-02-04,2024-01-26,,,False,,
Txn_15664,Cust_6104,Prod_31,2024-02-20,2.0,59.94,119.88,,,-5.0,Completed,"4112 Elaine Wells Nancyhaven, PR 05800",8.19,Management agent.,35.75,,2024-02-27,2024-05-21,2024-05-05,,53.0,True,,Online
Txn_15665,Cust_3319,Prod_41,2024-02-02,,,,Debit Card,,12.64,Completed,USS Wallace FPO AA 92345,5.77,,72.62,2024-02-01,,2024-01-09,2024-03-01,3.6,,True,,In-Store
Txn_15666,Cust_260,Prod_27,2024-06-24,,,,Cash,3.0,11.2,,Unit 3447 Box 7730 DPO AA 50752,,Always similar.,,2024-10-05,2024-02-27,2024-05-09,2024-01-04,2.5,33.0,False,,Online
Txn_15667,Cust_9761,Prod_46,2024-04-14,10.0,22.2,222.0,Online Payment,1.0,3.06,Completed,"96726 Anthony Mission Port Roger, VI 60364",13.51,,2.3,2024-05-21,,2024-05-10,2024-01-04,2.9,,True,,
Txn_15668,Cust_6217,Prod_16,,,,,Debit Card,2.0,19.38,,"6275 Sarah Village Turnerside, CA 26750",,School century.,,,,2024-01-21,2024-02-19,,69.0,False,34.0,
Txn_15669,Cust_3876,Prod_26,,8.0,22.32,178.56,,3.0,-5.0,Pending,"6941 Anderson Ranch East Christianchester, NJ 26688",9.07,,80.77,,,2024-08-26,2024-02-21,,,True,,In-Store
Txn_15670,Cust_2971,Prod_32,,,81.32,,Credit Card,1.0,18.82,Pending,"3716 Knox Forks Apt. 893 Robertsfurt, NV 88206",1.71,Those country guy.,,2024-10-06,,2024-04-17,2024-10-05,,,False,,Online
Txn_15671,Cust_8643,Prod_24,,,,,Online Payment,2.0,5.84,,"279 Jones Square Jacobfurt, CT 07621",2.32,,4.5,,,2024-09-09,2024-04-09,,73.0,False,45.2,Online
Txn_15672,Cust_7015,Prod_26,,,89.51,,Credit Card,3.0,11.75,,"0449 Kelsey Ports North Alyssaside, NC 49652",1.22,Simple know top.,,,2024-03-21,2024-06-25,2024-02-13,1.6,,False,,In-Store
Txn_15673,Cust_7367,Prod_44,,,,,Online Payment,,-5.0,Failed,"167 Stephanie Fort Apt. 917 Guerraton, WI 09840",0.73,,4.03,,2024-02-21,2024-06-12,2024-03-31,4.2,12.0,True,3.4,
Txn_15674,Cust_8583,Prod_34,2024-07-22,,,,Debit Card,2.0,1.35,Failed,"7141 Jennifer Summit Suite 722 Port Martinfort, PW 18844",,,,2024-02-17,2024-04-10,2024-09-27,2024-08-08,4.4,,True,41.81,Online
Txn_15675,Cust_6129,Prod_19,,9.0,,,Debit Card,1.0,,Pending,"672 Jones Knoll Apt. 302 North Elizabethside, NM 17566",,Blood plan artist.,,,2024-06-06,2024-03-18,2024-04-25,3.2,61.0,False,,In-Store
Txn_15676,Cust_6001,Prod_25,2024-01-11,,16.12,,Credit Card,3.0,13.83,Pending,"368 Chelsey Oval West Traciton, OK 56546",9.16,News arrive.,77.64,2024-03-16,2024-07-22,2024-03-27,2024-03-10,,,True,,Online
Txn_15677,Cust_2698,Prod_3,2024-03-09,5.0,,,Credit Card,3.0,-5.0,Completed,"878 Diane Points Armstrongton, MN 85844",2.21,Next nor feeling.,,2024-06-05,,2024-01-02,2024-09-22,,36.0,False,44.22,
Txn_15678,Cust_1796,Prod_3,2024-04-15,,,,Cash,,19.9,Pending,"5310 Arnold Mountains Apt. 729 Port Mason, KS 42544",,,24.49,2024-08-11,,2024-04-17,2024-08-06,4.9,,False,39.48,Online
Txn_15679,Cust_2508,Prod_49,,2.0,21.27,42.54,Cash,,3.95,Completed,"PSC 5361, Box 9555 APO AE 12517",0.92,,,,,2024-04-25,2024-02-02,,,True,,
Txn_15680,Cust_2845,Prod_31,2024-04-19,,,,Credit Card,,-5.0,Failed,"45576 Ramirez Cliffs Suite 505 East Kevin, ID 59164",3.34,,,2024-04-04,,2024-01-25,2024-01-31,3.6,22.0,True,,
Txn_15681,Cust_6401,Prod_43,2024-05-10,,,,Online Payment,2.0,13.77,Failed,"38209 Boyle Corner Suite 729 New Miguel, TX 06437",,,0.2,,2024-06-25,2024-06-23,2024-09-11,,,False,,
Txn_15682,Cust_2883,Prod_39,2024-03-07,4.0,,,,3.0,13.0,,USS Garner FPO AA 16641,2.08,,12.34,2024-01-27,,2024-05-15,2024-03-29,1.6,25.0,True,14.01,
Txn_15683,Cust_5430,Prod_6,,1.0,73.45,73.45,Online Payment,,,Failed,"91699 Jonathan Spur South Angelicachester, NJ 52720",11.0,,,,,2024-03-09,2024-03-20,4.1,58.0,True,,In-Store
Txn_15684,Cust_4369,Prod_49,2024-01-04,9.0,62.23,560.0699999999999,Credit Card,1.0,,,"38242 Hunter Springs Patriciafurt, VI 50463",6.47,,,2024-01-08,,2024-04-25,2024-05-06,4.5,,False,,In-Store
Txn_15685,Cust_1375,Prod_23,,,,,,,,Pending,"59561 Smith Heights Suite 160 Timothyville, AZ 95644",,,,,2024-05-11,2024-04-29,2024-09-06,,,False,,In-Store
Txn_15686,Cust_3077,Prod_46,2024-10-10,3.0,74.75,224.25,,1.0,,Failed,"65910 Calvin Plain Lake Christina, NJ 75745",,Kid news future.,96.78,,2024-09-08,2024-05-28,2024-06-25,,,False,,In-Store
Txn_15687,Cust_4012,Prod_20,,1.0,,,Debit Card,3.0,6.39,Failed,"912 Margaret Port Katherineshire, AZ 47518",14.2,,,,,2024-10-06,2024-07-02,,,True,,Online
Txn_15688,Cust_1038,Prod_50,2024-02-27,,46.63,,Debit Card,1.0,-5.0,Failed,"19302 Christopher Mountain Marieport, RI 08108",5.44,Center car work.,62.62,,,2024-07-05,2024-06-22,,,False,,
Txn_15689,Cust_7435,Prod_1,,,17.09,,Credit Card,3.0,5.0,,USCGC Walker FPO AE 42130,,Clearly news.,18.71,,,2024-07-17,2024-02-18,3.5,,False,17.2,In-Store
Txn_15690,Cust_7285,Prod_36,2024-09-09,,35.95,,,2.0,6.63,Failed,"833 Huffman Mountain Sarahland, AS 91486",,,60.35,2024-09-05,2024-06-16,2024-03-21,2024-02-08,4.9,,False,,Online
Txn_15691,Cust_7476,Prod_14,,3.0,56.87,170.60999999999999,Debit Card,,2.77,Pending,"7882 Timothy Trail Suite 932 Sheriport, DE 27138",,Member which.,88.1,2024-03-15,2024-06-17,2024-09-06,2024-01-09,4.6,,True,39.13,Online
Txn_15692,Cust_3924,Prod_33,2024-01-20,,13.07,,Cash,1.0,12.52,Completed,"3276 Kristina Ports Apt. 861 Knightshire, CO 42917",,Security hold idea.,3.2,2024-02-17,,2024-09-13,2024-03-10,,44.0,True,,Online
Txn_15693,Cust_6548,Prod_11,2024-07-17,1.0,,,Online Payment,2.0,,Failed,"028 Anderson Via Lawrencemouth, CT 21933",,Move tax me.,,2024-07-04,2024-05-23,2024-04-02,2024-08-17,,76.0,True,,In-Store
Txn_15694,Cust_651,Prod_46,,,,,Online Payment,3.0,14.79,Failed,"34743 Gloria Mews West Brandonfurt, IN 65087",11.14,Decision along you.,53.33,2024-09-08,2024-09-29,2024-03-15,2024-06-04,,68.0,True,,
Txn_15695,Cust_2955,Prod_3,,,,,Debit Card,3.0,,,"2662 Amanda Trace Sarahchester, SC 68580",,Republican evening.,65.09,,,2024-10-12,2024-05-08,4.7,,False,,Online
Txn_15696,Cust_4026,Prod_46,,,,,Cash,,14.17,,Unit 4571 Box 5192 DPO AP 30994,10.87,Make less Mrs drive.,,2024-04-17,,2024-04-23,2024-05-05,,9.0,True,,In-Store
Txn_15697,Cust_2959,Prod_21,2024-02-17,3.0,31.68,95.03999999999999,Debit Card,2.0,9.52,,"142 Landry Orchard Port Ariana, NE 72593",,Machine writer.,,,2024-03-29,2024-07-13,2024-09-09,,73.0,True,37.37,Online
Txn_15698,Cust_4045,Prod_12,,5.0,,,Cash,3.0,,Failed,"98593 Hampton Plain Apt. 846 Tiffanyfort, TN 35567",13.59,,69.96,,,2024-04-24,2024-03-16,2.4,,True,34.91,In-Store
Txn_15699,Cust_7351,Prod_32,2024-06-26,,,,Cash,2.0,,Completed,"724 Harris Pine Bruceshire, ND 33340",10.95,,,2024-07-25,,2024-01-09,2024-01-07,3.3,93.0,False,5.05,In-Store
Txn_15700,Cust_7123,Prod_30,,,,,Credit Card,3.0,19.49,Failed,"643 Rebecca Camp South Douglas, ND 85534",,Picture improve job.,,2024-05-03,,2024-01-14,2024-07-16,2.9,39.0,False,5.23,Online
Txn_15701,Cust_5652,Prod_9,2024-07-15,,50.76,,Online Payment,2.0,-5.0,Pending,"30562 Wanda Ports Apt. 284 South Alison, NJ 63463",,Bank but marriage.,,,2024-04-28,2024-07-16,2024-07-03,,69.0,False,0.55,Online
Txn_15702,Cust_8534,Prod_7,,,,,Online Payment,1.0,5.01,Failed,"76035 Matthew Expressway Suite 843 New Markstad, NH 70012",,,58.72,2024-01-28,2024-06-05,2024-02-18,2024-03-16,,,False,6.18,Online
Txn_15703,Cust_8150,Prod_50,,5.0,35.19,175.95,Cash,,-5.0,Failed,"1767 Joseph Road Boydtown, AR 32497",12.78,Bill really force.,61.08,2024-07-06,2024-09-18,2024-02-23,2024-04-23,,,False,20.87,
Txn_15704,Cust_7122,Prod_19,,4.0,95.63,382.52,,,,Pending,"63726 David Fords South Nicole, KS 23686",12.72,Five some leg.,57.1,,,2024-02-08,2024-07-08,,,False,23.33,
Txn_15705,Cust_7024,Prod_38,,7.0,,,Cash,,16.61,,"1505 Linda Junction Seanport, MS 34995",,,10.81,,,2024-09-17,2024-08-25,3.0,,False,,In-Store
Txn_15706,Cust_1858,Prod_22,,,85.16,,Credit Card,3.0,6.86,,"7709 Phillips Knolls New Sheliaport, CO 97510",,Sort whom see money.,4.82,2024-03-11,,2024-05-14,2024-08-26,,,False,,In-Store
